x,y
10.997656421,11.1950514732
11.0010884488,11.213767527000002
11.0046791586,11.2325316334
11.008128443,11.2510087316
11.01136219,11.2695062332
11.014574461000002,11.2884408658
11.017967808400002,11.3073824032
11.021500173,11.32630507
11.024870630199999,11.3449424598
11.0282206088,11.3645089612
11.031497808000001,11.383620357400002
11.0349933662,11.4027115466
11.0386154476,11.421729154000001
11.042096298800002,11.440539452400001
11.045386209600002,11.4592273762
11.048727051800002,11.4779507628
11.052233739200002,11.4963836318
11.0559511228,11.5152950234
11.059492193599999,11.534005281399999
11.062901607200004,11.552872655
11.066415011600002,11.571684876200003
11.0705102836,11.590536037000001
11.074009326600002,11.609117707000001
11.076698822800001,11.628282419600001
11.0792473632,11.647311129400002
11.0822576246,11.666665102400001
11.085328626200003,11.6860021698
11.0878629974,11.705875180200001
11.089740448,11.7251118412
11.091678756,11.7444684782
11.093989984000002,11.763895272800001
11.096336007200001,11.7834456422
11.098204786400002,11.8028507206
11.099670369400002,11.821836841
11.101263821400002,11.841447009800001
11.1031341282,11.861145562799997
11.104922429400002,11.881033225000001
11.106228797200002,11.9005799334
11.107274908599999,11.919995928599999
11.1085009784,11.9397141772
11.109970513800002,11.9589524584
11.1114474954,11.978547373800001
11.112667630000002,11.997952391
11.113804781199999,12.0175102236
11.115153983399999,12.036894404400002
11.116685788,12.0564333446
11.118022013800001,12.075751249000001
11.119086786400002,12.095829054400001
11.120038629800002,12.115274841400002
11.121183368599999,12.134798026400002
11.1224880426,12.154602441400002
11.1236976852,12.174595077400001
11.124704378800002,12.194140235799999
11.125747371,12.2133167952
11.127040704800002,12.232672232600002
11.128496695800003,12.252549009600001
11.129787259200002,12.272023563
11.130895278,12.291324015199999
11.1320490604,12.310609457200002
11.133398368,12.329891559400002
11.1348010008,12.348949951800002
11.136059275599997,12.3680097902
11.137220085000003,12.387669476800001
11.138487487399999,12.407434366400002
11.140016898399999,12.4275382356
11.1415329358,12.44656962
11.142957894200002,12.465962189000003
11.1443065032,12.4853671798
11.145789990799999,12.50476806
11.1475203386,12.524703319400002
11.1491799228,12.5438660728
11.150706039600003,12.5634134832
11.1521460258,12.5826020036
11.1537678626,12.601956667400001
11.155446979000002,12.6207951762
11.156454027199999,12.639545849200001
11.1587287334,12.658021772600001
11.162485383800002,12.67632324
11.166285363,12.6939730498
11.1697069934,12.711439656400001
11.173500308,12.7294997682
11.1782600706,12.7473552682
11.183529942200002,12.764257244200001
11.188722784000001,12.7810408118
11.193862315000002,12.79840845
11.1995279098,12.816155284000002
11.2058576994,12.833123451600002
11.212648029200002,12.849764482400001
11.219193477000001,12.8659988136
11.225651154400001,12.882556926
11.232332654400002,12.898933190000001
11.2395269558,12.914948218200003
11.247265847000001,12.931427006600002
11.254515439200002,12.947332713800002
11.2618523306,12.963812515999999
11.269818309000001,12.980779953199997
11.277788266800002,12.9964707734
11.2860421706,13.0123868056
11.294013442599999,13.028226158599999
11.301796807400002,13.043796173000002
11.3101389834,13.0596442284
11.318756950200001,13.0751158358
11.3273739904,13.090558794200001
11.3355707406,13.105742961000002
11.3439694806,13.121327778
11.3525845352,13.136602541600002
11.3615826932,13.151938153800002
11.3703276734,13.1669979024
11.379005199200002,13.182401114800001
11.3875211802,13.197391852800003
11.396780504399999,13.212941782400002
11.406241592200004,13.2283354782
11.4153678068,13.243415166600002
11.4241371478,13.258219856800002
11.433061482600001,13.2730423362
11.442392859400002,13.2879171324
11.452047905200002,13.303082201000002
11.4612149662,13.317835285400001
11.470256132200001,13.332672503800001
11.4795254092,13.347578973800001
11.4889860304,13.362238396800004
11.498763157600003,13.3772969572
11.5081050892,13.392003744600002
11.517454348000001,13.406810369799999
11.526858533800002,13.421268796400001
11.536548097599999,13.4357173228
11.5461602198,13.450103869000001
11.555610751600002,13.464592454400002
11.565243515,13.4793964426
11.5749727804,13.4939388954
11.584850163799999,13.5083970246
11.5950513684,13.523463787399999
11.604506272200002,13.537694225000003
11.6143179304,13.552290952000002
11.6241244722,13.566400977999997
11.6341400534,13.5806314854
11.643964250000002,13.594799645
11.6539504762,13.609374311800002
11.663807854400002,13.6235826754
11.6739286026,13.6378588034
11.683937693599999,13.6520572294
11.693803495000001,13.6663423452
11.7041387832,13.681112171400002
11.714390738800002,13.695163158
11.724943034399999,13.709288408200003
11.735189267000004,13.723187766400002
11.7453680956,13.737280819200002
11.7559639312,13.7518265082
11.766421150200001,13.765860863800002
11.7770319858,13.780017329400001
11.7873134826,13.793990183800002
11.797398637200004,13.8077704734
11.807838912000001,13.821772080400002
11.8183942334,13.835525269600002
11.8295081234,13.849896816600001
11.8401672904,13.863878382400001
11.850603541800002,13.877612547200002
11.8611589502,13.891213884
11.8724278782,13.905427937799997
11.883498801,13.919504623800002
11.894505131400003,13.933735484600001
11.905311341400001,13.947672681
11.915948637400001,13.961097499600001
11.926793421600001,13.974642556800001
11.9374530682,13.9881204118
11.9485659332,14.0023156432
11.959230605,14.015786030000001
11.97002644,14.0291454408
11.981071350999999,14.0427503156
11.9917817854,14.056068624200002
12.003070633800002,14.070147202600001
12.013879125400003,14.0834045084
12.0251116008,14.0969785892
12.03627105,14.1105045074
12.0474414446,14.124223462400002
12.058283899000001,14.137562491400002
12.0691368426,14.150753265
12.0801409426,14.164037916
12.0909948308,14.1772137978
12.102134763999999,14.1908200936
12.1130190036,14.203989563
12.1243027186,14.217392077200001
12.135816578,14.2309459986
12.147130946799999,14.2443366882
12.1583257352,14.2576142576
12.169497981400001,14.270768276
12.180974376600002,14.284203978
12.1922918754,14.297524365400001
12.203594201,14.3109485934
12.214965149600001,14.324433548
12.226092412000002,14.337473004800001
12.237235981600001,14.3503994484
12.2487377636,14.363731388800002
12.260093183999999,14.376877324200002
12.2713856,14.389840454000002
12.282791496400002,14.402807225
12.294411957200001,14.4159937652
12.3057985674,14.429005284799999
12.3172708804,14.442155434000002
12.3285726104,14.455004058800002
12.340208694000001,14.468127668800001
12.351676306600002,14.4810923426
12.363069777200002,14.494019399
12.3748435826,14.5073099324
12.3864799304,14.5202798034
12.398264492600001,14.5333268886
12.409919888800001,14.546263941600001
12.4214530706,14.5590670008
12.433080851400002,14.5718734558
12.4448214234,14.5846867176
12.456396103,14.5972860334
12.468006874000002,14.609954261
12.479804336800001,14.6228024578
12.4914242806,14.635356861
12.502908296400001,14.647701246199999
12.5148532628,14.660571933800002
12.5266918012,14.6733258378
12.5386199046,14.686120811800002
12.550474981400003,14.698759406400002
12.5623639928,14.7113476284
12.5742600504,14.723871416
12.586406535,14.73659522
12.598100000599997,14.748763244600001
12.609985546799999,14.7610282882
12.6223341636,14.7736844184
12.6346820508,14.786399360999999
12.646681563,14.798766669
12.6588097642,14.811139386400002
12.671306739400002,14.8237810406
12.683582235400001,14.8350391706
12.692253754200001,14.8491474512
12.705036626600002,14.8596348136
12.7179823182,14.8681871462
12.7317685838,14.8796612978
12.744125979000001,14.8916869958
12.7564767386,14.903141259000002
12.7706544282,14.914555644600002
12.784568231600002,14.925246779600002
12.797990391799999,14.936325506400001
12.811606986600001,14.9480435528
12.8252270762,14.959175052600001
12.839314091800002,14.969897533000001
12.853311396600002,14.980677422200001
12.8674276704,14.991939869200001
12.881449850200001,15.0031280982
12.8953670154,15.013693034400001
12.9092517242,15.0239563962
12.923950916199999,15.035086637800001
12.937985060799999,15.0459078612
12.9519666234,15.056470543800001
12.9661980916,15.066884722600001
12.980347921800002,15.077249711400002
12.9946381256,15.087904843000002
13.0083698304,15.098218405799999
13.022768136800002,15.108781736800001
13.037364030399997,15.119376289800002
13.051649877800001,15.129885499400002
13.065451306400002,15.140168184400002
13.079299690600003,15.1504217512
13.0935875092,15.1607838382
13.1078291912,15.1710682734
13.1221172486,15.1815326632
13.1362997452,15.1919778506
13.1503973458,15.202178578
13.164734660600002,15.2124768508
13.178805465,15.222738294600001
13.1929973806,15.233276244999999
13.2071090174,15.243667373000001
13.221601159000002,15.254106913800001
13.2357981434,15.264398699600001
13.249585846199999,15.2746260456
13.2638544026,15.285299924400002
13.277659538,15.295461560000001
13.2914569472,15.3055401002
13.3060708712,15.3163527282
13.3201245132,15.3269330436
13.334311741400002,15.3375747504
13.3481747676,15.347851809600002
13.362522332400001,15.358498119400002
13.376165653000001,15.3687435312
13.3900493952,15.3792291812
13.403956634600002,15.389649989399999
13.417974801600002,15.400115149000001
13.431669284000002,15.4104430134
13.445543237199999,15.4210804458
13.459539866400002,15.431897022400001
13.4731871248,15.442422849600002
13.4874388906,15.453396394999999
13.501250952200001,15.464103627200002
13.5150550602,15.47487364
13.529080206600002,15.4857899898
13.542918971399999,15.496513284000002
13.5566779196,15.5072021882
13.570803364600001,15.518288704400002
13.584559128999999,15.5291615598
13.598367428,15.5401177778
13.6118118106,15.550850083
13.625251046599999,15.561694246800002
13.6386937534,15.5726426308
13.651974946400001,15.583490825
13.665241844000002,15.5943298186
13.6786933376,15.605337193400002
13.691995674000001,15.616263554000001
13.705290769000001,15.6272143716
13.718653166400001,15.638233985200001
13.732068399,15.649343286199999
13.745363949200001,15.6604549126
13.758603956400002,15.671631901800001
13.771718812600001,15.6827992758
13.784773646,15.693998589400001
13.7977090278,15.7051902878
13.810587851400001,15.7164203484
13.823499402000001,15.7277255718
13.8362738578,15.738940190200001
13.849297974000002,15.7505497676
13.86227414,15.7619075104
13.8752443586,15.772949867600001
13.888660976,15.784419542000002
13.901974938,15.7960404302
13.915202925400003,15.8076159886
13.928586429200001,15.8191250074
13.9417426926,15.830350727199999
13.9547313162,15.841600106800001
13.967695883800001,15.852985274400002
13.9806989334,15.8642960054
13.994062079400004,15.875714781800001
14.0073177206,15.887027511400001
14.0204646274,15.8983566344
14.033634723200002,15.9097094826
14.047271865600003,15.921358758999999
14.0605493002,15.932635821000007
14.0737945434,15.9439599596
14.0866996962,15.955123741600001
14.099778036,15.966486388800002
14.112786637200001,15.9777171732
14.1260519422,15.9891554784
14.1388889032,16.000337718999997
14.151944014400001,16.0118273032
14.1649144454,16.023151756800004
14.177900831599999,16.0343936946
14.1909816398,16.045878133800002
14.203796670200001,16.057200985199998
14.2168888108,16.068497435799994
14.2302971234,16.0798578584
14.243384783,16.0911126378
14.2565440834,16.102851589800004
14.269436741800002,16.114419077399997
14.2823420782,16.1257814646
14.295436600599997,16.13722166
14.308418066400002,16.1487731824
14.321422286999999,16.160536249799993
14.3345519392,16.172358294
14.3475198132,16.183829676200006
14.360210232000002,16.1950534092
14.3729971254,16.206537872000002
14.3857795034,16.218146755200003
14.398607912200001,16.22971358
14.411304642000001,16.241082939400002
14.424079207000002,16.2526310582
14.436646175,16.264190128400003
14.4493670604,16.2759557878
14.4620664286,16.287629083600002
14.475010943199997,16.2995183204
14.487650289600001,16.3112286688
14.5004071156,16.3231452952
14.512930569600002,16.334808617800007
14.5256000656,16.346544181600002
14.538190765000001,16.358238793599998
14.550598059199999,16.3698977236
14.563272139000002,16.381898068399998
14.5758362132,16.393796516
14.588214149000002,16.4055334334
14.600606432800001,16.417385596000003
14.612927832400004,16.4292954678
14.6254718704,16.4414559754
14.637705398800001,16.4532888216
14.6499328534,16.465119218599998
14.6621728198,16.4770390804
14.674684806800002,16.4892894868
14.687444338,16.5017918086
14.6994874434,16.5162920622
14.709152377000004,16.525652784
14.723674994400001,16.5348804424
14.733785381000002,16.5471497652
14.742919953,16.560422435
14.7547877508,16.574903342800003
14.765807144000002,16.586915172200005
14.777376446600002,16.6005701908
14.788154999800001,16.6149871496
14.798078743,16.6288316492
14.8088710948,16.643006544600002
14.819846539000002,16.657226569
14.830068569400002,16.6713870988
14.841063612000001,16.687534093
14.850895817200001,16.7018386842
14.8611514016,16.7164673826
14.8713129554,16.731266716
14.8807914982,16.7460267842
14.8903696676,16.760941962599997
14.9004304346,16.775500253
14.910210364600001,16.789526148800007
14.920078616600001,16.804350183600008
14.929538056600002,16.8189212764
14.9392408916,16.833339068599994
14.949468751600001,16.8479709664
14.959523139200002,16.8625323836
14.969256530400001,16.877029542000002
14.9791129242,16.891497501400004
14.989128023800001,16.905635751400002
14.999349427799999,16.919948564600002
15.009268677200001,16.9340967932
15.0190426832,16.948293170400003
15.028991689200002,16.96253756120001
15.039100031800002,16.976821959000002
15.049195217600001,16.9911046256
15.059122738800001,17.0052791346
15.069360589600004,17.019843007200002
15.0794185508,17.0338873466
15.089540855000003,17.047911077
15.0999742312,17.0624116164
15.1101346586,17.076570516599993
15.120307981600002,17.0905840292
15.130435336800002,17.104418421600002
15.1405952484,17.1183076014
15.150649489600001,17.1321585494
15.160807627,17.1461446788
15.171137744000001,17.160257921600003
15.1819392308,17.174919984000002
15.192221783599999,17.1888810412
15.2026161672,17.202983103399994
15.212936932000002,17.216847348800002
15.223707925000001,17.2311630282
15.234295020400001,17.245161859200003
15.244766576600002,17.259036021600007
15.2554749078,17.2731952758
15.2661068436,17.287181653200008
15.276505851800001,17.300822493
15.2871583752,17.314810692800002
15.297626336,17.3285965158
15.3079618528,17.3421559034
15.318669214600002,17.356082106600002
15.329462619800001,17.3700049962
15.339972559400001,17.3835241878
15.350710396800002,17.3972790336
15.361598394600001,17.4111292042
15.3724917936,17.4248761368
15.383030084600001,17.438129505400003
15.393781623199997,17.451666597200003
15.4044795158,17.4651273634
15.4153042536,17.478697535200002
15.425990287000001,17.492047473600003
15.437101684200002,17.5059126358
15.448009809200002,17.519489054399994
15.4589066182,17.5329626468
15.469797481200002,17.5463124082
15.4807285732,17.5596330574
15.4916989262,17.5729550412
15.502771967000001,17.5863268222
15.513845186800001,17.599581806200007
15.524895308800001,17.6127359256
15.5363054286,17.6263201326
15.5471985834,17.6392931446
15.558367396400001,17.652481801
15.569817321800002,17.6658618788
15.581116197200002,17.6790607184
15.592225219800001,17.692110077400002
15.603291474599999,17.705089359800002
15.6146037206,17.7182123222
15.625820344600001,17.7310614344
15.637293788800001,17.744122915000002
15.648958346400002,17.7573366896
15.660558349799999,17.7703539348
15.6726806228,17.7838049862
15.684379230400001,17.7967272648
15.696356131,17.809970448799994
15.707989788800003,17.822758387
15.719568050200001,17.8354173144
15.731133414000002,17.8484808922
15.7425635604,17.8615822832
15.7540500754,17.8745107476
15.765867874200001,17.887591687600004
15.777389241600002,17.900459219400002
15.7889062724,17.913553458600003
15.8004357886,17.926642955000002
15.811949834400002,17.9395306344
15.8233658166,17.9523016532
15.835116709800001,17.965696281800003
15.8467234826,17.9791100356
15.858376843800002,17.992475994000003
15.869697823800001,18.0053215528
15.8811503382,18.018374479
15.8929679174,18.032002038799998
15.904563502399998,18.045354076400002
15.916074374800003,18.058441537800004
15.927616766400002,18.071494531000006
15.9389453694,18.0843941046
15.950411009800002,18.0975213892
15.9616945828,18.110356157199995
15.973092498800007,18.123210548
15.9844762012,18.136075296
15.996197121,18.149438021199998
16.0074585688,18.162296801000004
16.019099180599998,18.1754905334
16.0304746996,18.188340796400002
16.042203681,18.201659547200002
16.0536926522,18.2147284906
16.0654081776,18.2279410368
16.0769609208,18.240842356199998
16.088535039599993,18.2537386908
16.0998751326,18.2663951564
16.1115083794,18.279368363800003
16.12318739,18.2922994286
16.1351139258,18.3054466918
16.1464516468,18.317962675
16.157807524,18.330560493000004
16.169881417200003,18.3439686036
16.181713893399998,18.357023703
16.193557603800002,18.3699611004
16.205331873400002,18.382769635
16.2175965556,18.396084886800004
16.229198961199998,18.408630725400002
16.241012638599997,18.421332814000003
16.2528785638,18.434059656800002
16.264758657999998,18.4468561934
16.2765142464,18.459515047000004
16.2881954534,18.4719909574
16.300032170399994,18.484567516400002
16.3120960896,18.497405241800003
16.3241035506,18.510195397400004
16.3358216232,18.5225881604
16.347668599600002,18.5349798604
16.3600160328,18.547837603599998
16.3719428242,18.5602801306
16.383749121,18.5725861856
16.3958211688,18.5850988902
16.4077987136,18.597451052600004
16.4198826344,18.609914014
16.4320187274,18.6224394472
16.4438229214,18.6345667212
16.4560330878,18.6470057838
16.4691573506,18.659680606
16.479721707800003,18.6699675432
16.488817037400004,18.6842627984
16.501484305,18.694202559
16.5145548222,18.702884223
16.528878132800003,18.7146748096
16.541215035800008,18.7262068914
16.554172561399994,18.7374453158
16.568429309600003,18.748235442000002
16.582139912200002,18.7580824046
16.5962360456,18.7687848748
16.6104197178,18.779805866200004
16.6245002966,18.7900836642
16.6394979526,18.8002766474
16.654371747800003,18.8104555508
16.668583856199998,18.820416821800002
16.683565909800002,18.8308721378
16.6981937534,18.840615093600004
16.713058543800003,18.850139836800004
16.728028141600003,18.8597907476
16.742372332000002,18.8695993392
16.757180282399997,18.879799787600007
16.7718016382,18.889403233800003
16.7861774734,18.898686803
16.800859949800003,18.908496373800002
16.8153069434,18.918565591
16.8296636566,18.928433878800003
16.844152106600003,18.9381227798
16.8585530712,18.9477919638
16.8729665336,18.9577858598
16.888132303,18.9684434584
16.9026750834,18.978457593
16.9173793254,18.988482121200004
16.931552157,18.998311875000002
16.945797259000003,19.0084248554
16.960177517400002,19.018576044000003
16.974373571,19.028463796
16.988479223,19.038292557000002
17.002780362800003,19.0484478706
17.016813795399994,19.058515284800002
17.030903895199994,19.068544399400004
17.0451535226,19.078623767200007
17.059240346800003,19.088696318
17.073564764000007,19.0991353682
17.0877570806,19.109491316400003
17.101886821199994,19.119704281000004
17.115813048000007,19.1297540486
17.1300162844,19.1401325966
17.144066699400007,19.150477171400002
17.158126017400004,19.160793014200003
17.172770699799994,19.1714989606
17.186854786999994,19.1818422436
17.201205830800003,19.1925296486
17.215502053,19.203263769400003
17.2291585632,19.213513803599998
17.243357287,19.2240987614
17.2570868894,19.234443134000003
17.270843483800007,19.244985246600002
17.285090031800003,19.2559997558
17.298971094400002,19.266622459400004
17.312767167599997,19.2770910812
17.326668191,19.2876579602
17.340328026199998,19.298131064000003
17.354212523400008,19.3088234584
17.367762507800002,19.3192474608
17.3816087734,19.329978924200002
17.395206930400008,19.340657383400004
17.408884454200003,19.3515057054
17.422368933799994,19.362209841400002
17.4357165604,19.372803187200002
17.4492531428,19.3835276522
17.4627484836,19.3942748124
17.476469929,19.4052822718
17.4897475032,19.416003389000004
17.503083021,19.4267888106
17.516940045000002,19.4380219156
17.530020631000003,19.4486971928
17.543214181000007,19.4595364686
17.556448874799994,19.470440264400004
17.5697538102,19.4814054234
17.5829747762,19.492350242
17.5966791682,19.5037809406
17.6099507274,19.5149287186
17.623660834600003,19.5264813234
17.637202920200007,19.5379405276
17.650506070000002,19.549268828
